epoch,train_loss,val_loss,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,confusion_matrix
1,1.0093799538182138,0.921575533932653,0.48818525671958923,0.4888187646865845,0.4873819351196289,0.4870876967906952,0.5884955525398254,0.5896655917167664,0.5884795784950256,0.5888774394989014,"tensor([[84, 29, 29],
        [31, 94, 32],
        [23, 42, 88]])"
2,0.8335323703468294,0.8469846978269774,0.6337429285049438,0.6380912661552429,0.6344006657600403,0.6346414685249329,0.6504424810409546,0.6673736572265625,0.6489245295524597,0.6518844962120056,"tensor([[ 83,  31,  28],
        [ 17, 101,  39],
        [  6,  37, 110]])"
3,0.7205410660209512,0.7847751923676195,0.6899811029434204,0.6948739886283875,0.6902854442596436,0.6912477612495422,0.6681416034698486,0.6687589287757874,0.6681036353111267,0.6680040955543518,"tensor([[ 96,  27,  19],
        [ 21, 109,  27],
        [ 26,  30,  97]])"
4,0.6584969008327427,0.8015673730907769,0.7145557403564453,0.7179301381111145,0.7152613997459412,0.7156584858894348,0.6924778819084167,0.7059878706932068,0.6944915652275085,0.6915732026100159,"tensor([[112,  24,   6],
        [ 27, 114,  16],
        [ 25,  41,  87]])"
5,0.5946489798843413,0.751893425809926,0.753780722618103,0.7578166127204895,0.7542924880981445,0.7549566626548767,0.7168141603469849,0.7282424569129944,0.7151412963867188,0.7178924083709717,"tensor([[ 94,  26,  22],
        [ 13, 119,  25],
        [  8,  34, 111]])"
6,0.5376821063963094,0.8474595754824835,0.7863894104957581,0.7893548607826233,0.7871071696281433,0.787601888179779,0.6858407258987427,0.7081303596496582,0.6877402663230896,0.6749679446220398,"tensor([[115,  20,   7],
        [ 21, 127,   9],
        [ 40,  45,  68]])"
7,0.4962491048009772,0.6848228286052572,0.7963138222694397,0.8004339337348938,0.7966830134391785,0.7976710200309753,0.747787594795227,0.7572431564331055,0.7478963732719421,0.749845564365387,"tensor([[109,  24,   9],
        [ 11, 124,  22],
        [ 12,  36, 105]])"
8,0.46040787911952885,0.7631398912133842,0.8171077370643616,0.8200359344482422,0.8177175521850586,0.8184728622436523,0.721238911151886,0.7358083128929138,0.7224299311637878,0.7173760533332825,"tensor([[114,  21,   7],
        [ 19, 127,  11],
        [ 30,  38,  85]])"
9,0.4190244104965289,0.7097005489571341,0.8341209888458252,0.837009847164154,0.834754228591919,0.835282564163208,0.7433628439903259,0.7487010955810547,0.743816614151001,0.7453771233558655,"tensor([[109,  20,  13],
        [ 12, 119,  26],
        [ 12,  33, 108]])"
10,0.3658314934350494,0.7032075548737213,0.8620038032531738,0.864043653011322,0.8627044558525085,0.8631046414375305,0.721238911151886,0.7251830101013184,0.722973644733429,0.7220585942268372,"tensor([[109,  13,  20],
        [ 18, 102,  37],
        [ 17,  21, 115]])"
