epoch,train_loss,val_loss,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,confusion_matrix
1,1.319953709616697,1.0837144296744774,0.3586956560611725,0.35922765731811523,0.35777732729911804,0.35790035128593445,0.3849557638168335,0.5363707542419434,0.3825225830078125,0.2889776825904846,"tensor([[ 23,   2, 117],
        [  6,   8, 143],
        [  7,   3, 143]])"
2,1.070254973899153,1.0764722639116748,0.4248582124710083,0.4341895878314972,0.4200916290283203,0.41376033425331116,0.40265485644340515,0.3194444477558136,0.38835465908050537,0.2880525588989258,"tensor([[  0, 127,  15],
        [  0, 147,  10],
        [  0, 118,  35]])"
3,1.0570865372069795,1.0611727443234673,0.4447070062160492,0.4456809461116791,0.4421457350254059,0.4420534372329712,0.46681416034698486,0.5734387040138245,0.4603046476840973,0.418283611536026,"tensor([[ 49,  88,   5],
        [ 14, 138,   5],
        [ 18, 111,  24]])"
4,1.0245740099957115,1.0318041772677982,0.5,0.5092700123786926,0.49505162239074707,0.49104344844818115,0.45132744312286377,0.5493679046630859,0.44577279686927795,0.3988596498966217,"tensor([[ 23,  27,  92],
        [  6,  46, 105],
        [  3,  15, 135]])"
5,0.9960532981650274,0.9762088265912287,0.5151228904724121,0.5238447785377502,0.5103216171264648,0.5065847635269165,0.5442478060722351,0.6148288249969482,0.5340633988380432,0.5021806359291077,"tensor([[ 26,  74,  42],
        [  3, 113,  41],
        [  4,  42, 107]])"
6,0.9616753687535909,0.9623405255120376,0.5486767292022705,0.5616059303283691,0.542994499206543,0.5382533669471741,0.5243362784385681,0.6510927677154541,0.5155102014541626,0.4843130111694336,"tensor([[ 26,  67,  49],
        [  1,  94,  62],
        [  0,  36, 117]])"
7,0.9395419825288586,1.0091027381091282,0.5411152839660645,0.5505133271217346,0.5367137789726257,0.5347173810005188,0.4756637215614319,0.5537240505218506,0.4747275114059448,0.4173213541507721,"tensor([[ 45,  12,  85],
        [ 23,  23, 111],
        [  2,   4, 147]])"
8,0.9005716053166783,0.8974093743439379,0.5812854170799255,0.5991623997688293,0.5771958231925964,0.5767602920532227,0.5862832069396973,0.5952973961830139,0.5911217331886292,0.5850419998168945,"tensor([[105,  26,  11],
        [ 61,  71,  25],
        [ 27,  37,  89]])"
9,0.8744426710265023,0.9523738684325382,0.5964083075523376,0.6064285635948181,0.5942456126213074,0.5959418416023254,0.5464601516723633,0.6058643460273743,0.5570952296257019,0.47998595237731934,"tensor([[117,   2,  23],
        [ 80,  14,  63],
        [ 34,   3, 116]])"
10,0.8422137328556606,0.8872791374551838,0.6157845258712769,0.6226109862327576,0.6148104071617126,0.6165266633033752,0.6084070801734924,0.6583102941513062,0.6135967969894409,0.6063419580459595,"tensor([[115,  25,   2],
        [ 59,  89,   9],
        [ 41,  41,  71]])"
11,0.8069852738452137,1.6067581770235095,0.6375236511230469,0.6437222361564636,0.6372299194335938,0.6385219693183899,0.3761062026023865,0.24603648483753204,0.3693712651729584,0.240553617477417,"tensor([[  0,  31, 111],
        [  0,  18, 139],
        [  0,   1, 152]])"
12,0.7978677104290267,1.1228058923935067,0.6493383646011353,0.6565544009208679,0.6491702198982239,0.650712788105011,0.48230087757110596,0.6975099444389343,0.47066769003868103,0.4303540289402008,"tensor([[ 23, 117,   2],
        [  5, 147,   5],
        [  0, 105,  48]])"
13,0.7534322191898087,1.074748835430063,0.6734404563903809,0.6818878650665283,0.6733217835426331,0.675265371799469,0.5398229956626892,0.6595375537872314,0.5365806221961975,0.5124319195747375,"tensor([[ 47,  27,  68],
        [  4,  53, 100],
        [  0,   9, 144]])"
14,0.7271583201293659,0.8168073265716947,0.6880907416343689,0.6968714594841003,0.6890289783477783,0.6902832388877869,0.6725663542747498,0.7351284027099609,0.6727008819580078,0.6701517105102539,"tensor([[104,  36,   2],
        [ 24, 129,   4],
        [ 15,  67,  71]])"
15,0.7171033083048082,0.8134977796982075,0.6857277750968933,0.6943435668945312,0.6868014335632324,0.6880736351013184,0.6725663542747498,0.6775875687599182,0.6745926737785339,0.6740967631340027,"tensor([[106,  27,   9],
        [ 31, 101,  25],
        [ 18,  38,  97]])"
16,0.7051393723577485,0.9416524531512425,0.703213632106781,0.7104952931404114,0.7044160962104797,0.7046118378639221,0.6172566413879395,0.6646668314933777,0.6126473546028137,0.6130490899085999,"tensor([[ 63,  41,  38],
        [ 10, 105,  42],
        [  1,  41, 111]])"
17,0.6865307843326626,0.8090901647148461,0.7079395055770874,0.7136425971984863,0.7093128561973572,0.7088863849639893,0.6460176706314087,0.6594836115837097,0.6480955481529236,0.6473618149757385,"tensor([[ 97,  21,  24],
        [ 18,  80,  59],
        [  9,  29, 115]])"
18,0.6504581649052469,0.8049974112675108,0.7310963869094849,0.7408294677734375,0.7323718070983887,0.7336344718933105,0.6725663542747498,0.6780645251274109,0.6755895614624023,0.6706936359405518,"tensor([[105,  19,  18],
        [ 23,  80,  54],
        [ 12,  22, 119]])"
19,0.6443225638310712,0.8811331930859335,0.7301512360572815,0.7364405989646912,0.7313759922981262,0.7315974235534668,0.6615044474601746,0.7181678414344788,0.6624249815940857,0.6531099677085876,"tensor([[107,  32,   3],
        [ 27, 127,   3],
        [ 29,  59,  65]])"
