epoch,train_loss,val_loss,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,confusion_matrix
1,0.9418333435759825,1.225457102060318,0.5604915022850037,0.5601844787597656,0.5581107139587402,0.5575525760650635,0.48230087757110596,0.3219507038593292,0.483926922082901,0.38634219765663147,"tensor([[ 94,  48,   0],
        [ 33, 124,   0],
        [101,  52,   0]])"
2,0.7978667634374955,0.9312310442328453,0.6512287259101868,0.6560449004173279,0.6497630476951599,0.6496232748031616,0.6349557638168335,0.6402698159217834,0.6396228671073914,0.6324447989463806,"tensor([[112,  16,  14],
        [ 43,  82,  32],
        [ 33,  27,  93]])"
3,0.7671325890456929,0.9064817428588867,0.6758034229278564,0.6794886589050293,0.6754323840141296,0.6749202609062195,0.6592920422554016,0.6804607510566711,0.6598997712135315,0.6578843593597412,"tensor([[101,  30,  11],
        [ 34, 115,   8],
        [ 34,  37,  82]])"
4,0.6814473508035436,1.0327259302139282,0.7169187068939209,0.7215995788574219,0.7171255946159363,0.7159615159034729,0.5973451137542725,0.6301608681678772,0.6041333079338074,0.5753333568572998,"tensor([[109,   8,  25],
        [ 46,  45,  66],
        [ 29,   8, 116]])"
5,0.6804879106142941,3.555353917181492,0.721172034740448,0.7234440445899963,0.7214362025260925,0.7208163142204285,0.35619470477104187,0.2715378701686859,0.3421589434146881,0.19747447967529297,"tensor([[  0, 137,   5],
        [  0, 155,   2],
        [  0, 147,   6]])"
6,0.6771289040060604,1.0884454883635044,0.6999054551124573,0.7011153101921082,0.700724184513092,0.7004728317260742,0.5508849620819092,0.6706929206848145,0.5409016013145447,0.5197727084159851,"tensor([[ 37,  79,  26],
        [  2, 141,  14],
        [  2,  80,  71]])"
7,0.6084898929385578,0.7661411315202713,0.742438554763794,0.7470882534980774,0.7429356575012207,0.7431628108024597,0.732300877571106,0.7327983379364014,0.7323037981987,0.7324547171592712,"tensor([[105,  15,  22],
        [ 19, 118,  20],
        [ 16,  29, 108]])"
8,0.571965716779232,0.781826876103878,0.7547258734703064,0.757115364074707,0.7550256848335266,0.755488395690918,0.7079645991325378,0.7602249979972839,0.7069705128669739,0.7092113494873047,"tensor([[ 89,   7,  46],
        [  9,  94,  54],
        [  6,  10, 137]])"
9,0.5477083027362823,1.0841135792434216,0.7873346209526062,0.789742648601532,0.7882201075553894,0.787919819355011,0.6039823293685913,0.6732217669487,0.6108784079551697,0.582764208316803,"tensor([[128,  13,   1],
        [ 49,  99,   9],
        [ 76,  31,  46]])"
10,0.5297064623411964,0.880243431776762,0.7793005704879761,0.7816802859306335,0.7800111770629883,0.7799153923988342,0.6991150379180908,0.7089964747428894,0.7028194069862366,0.6979534029960632,"tensor([[119,  13,  10],
        [ 37, 103,  17],
        [ 30,  29,  94]])"
11,0.5292828854392556,0.7387231215834618,0.7849716544151306,0.7866983413696289,0.7862065434455872,0.7855989336967468,0.758849561214447,0.7717053294181824,0.7576037049293518,0.7601016163825989,"tensor([[100,  16,  26],
        [  8, 118,  31],
        [  8,  20, 125]])"
12,0.5064081181498135,1.5062751974910498,0.7925330996513367,0.793790340423584,0.7934806942939758,0.7935602068901062,0.49778762459754944,0.7030658721923828,0.49205389618873596,0.43117666244506836,"tensor([[ 61,  79,   2],
        [  5, 152,   0],
        [  7, 134,  12]])"
13,0.5001980390618829,0.9014214165508747,0.7948960065841675,0.7963519096374512,0.7959546446800232,0.7958509922027588,0.7234513163566589,0.7636408805847168,0.7188148498535156,0.7216172814369202,"tensor([[ 80,  37,  25],
        [  3, 128,  26],
        [  2,  32, 119]])"
