epoch,train_loss,val_loss,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,confusion_matrix
1,1.0979724512960678,1.0984547014894157,0.33270320296287537,0.43175581097602844,0.3498474061489105,0.22181697189807892,0.3252212405204773,0.5817854404449463,0.3428209125995636,0.2065304070711136,"tensor([[134,   0,   8],
        [148,   1,   8],
        [141,   0,  12]])"
2,1.0971073656153858,1.1908681803736194,0.3341209888458252,0.34698280692100525,0.3455524742603302,0.2903060019016266,0.3185840845108032,0.3494545519351959,0.33297184109687805,0.24208225309848785,"tensor([[117,   7,  18],
        [129,   9,  19],
        [129,   6,  18]])"
3,1.0969303810506834,1.1045157580540097,0.32844990491867065,0.36240658164024353,0.3390892446041107,0.28674784302711487,0.3650442361831665,0.3826260566711426,0.3583278954029083,0.3077429234981537,"tensor([[ 32, 100,  10],
        [ 29, 118,  10],
        [ 28, 110,  15]])"
4,1.0959498595474357,1.1088087723172944,0.3563326895236969,0.36990252137184143,0.34794092178344727,0.294176310300827,0.36283186078071594,0.27920451760292053,0.3489169180393219,0.22141265869140625,"tensor([[  0, 134,   8],
        [  0, 151,   6],
        [  1, 139,  13]])"
5,1.0975304268356552,1.1193992474983478,0.35775047540664673,0.3175303637981415,0.34474074840545654,0.2318863868713379,0.35176992416381836,0.23521727323532104,0.3385232388973236,0.22513103485107422,"tensor([[  0, 126,  16],
        [  0, 142,  15],
        [  0, 136,  17]])"
6,1.095119825879434,1.1075377813700973,0.3624763786792755,0.26890766620635986,0.3493210971355438,0.23725394904613495,0.36283186078071594,0.2845911979675293,0.3489724397659302,0.22368240356445312,"tensor([[  0, 135,   7],
        [  0, 150,   7],
        [  0, 139,  14]])"
7,1.096835492248822,1.1499571224738812,0.35066163539886475,0.4065476357936859,0.33785340189933777,0.22464561462402344,0.35619470477104187,0.2476806491613388,0.3427140414714813,0.22517061233520508,"tensor([[  0, 129,  13],
        [  0, 145,  12],
        [  0, 137,  16]])"
8,1.0963873988703678,1.1115505345936478,0.35302457213401794,0.42240214347839355,0.3401455879211426,0.22684429585933685,0.35840708017349243,0.26579520106315613,0.3446151316165924,0.2162657529115677,"tensor([[  0, 134,   8],
        [  0, 150,   7],
        [  0, 141,  12]])"
9,1.096944058748116,1.123658153517493,0.3582230508327484,0.25927382707595825,0.3451046943664551,0.22921110689640045,0.35619470477104187,0.24913127720355988,0.34265851974487305,0.22281719744205475,"tensor([[  0, 130,  12],
        [  0, 146,  11],
        [  0, 138,  15]])"
10,1.0970341307776315,1.1047543410597176,0.35255199670791626,0.2456282526254654,0.33962276577949524,0.22475862503051758,0.3539822995662689,0.25571131706237793,0.340257853269577,0.20860497653484344,"tensor([[  0, 135,   7],
        [  0, 150,   7],
        [  0, 143,  10]])"
11,1.0958183394338852,1.1125548831347762,0.35491493344306946,0.25671765208244324,0.341828852891922,0.22302259504795074,0.35619470477104187,0.25835925340652466,0.34260299801826477,0.22031812369823456,"tensor([[  0, 133,   9],
        [  0, 147,  10],
        [  0, 139,  14]])"
12,1.09656798660307,1.1207707709279553,0.35255199670791626,0.24543984234333038,0.3395581543445587,0.22182480990886688,0.35176992416381836,0.24387840926647186,0.3383012115955353,0.21562117338180542,"tensor([[  0, 132,  10],
        [  0, 146,  11],
        [  0, 140,  13]])"
13,1.0949552767258837,1.1097301265289043,0.35727787017822266,0.26453933119773865,0.34418562054634094,0.22824646532535553,0.3539822995662689,0.24059398472309113,0.3406463861465454,0.22628237307071686,"tensor([[  0, 127,  15],
        [  0, 143,  14],
        [  0, 136,  17]])"
14,1.0957212717013252,1.1305999303686207,0.353497177362442,0.2547001838684082,0.3404664695262909,0.22228024899959564,0.35176992416381836,0.23907428979873657,0.3385787308216095,0.22726307809352875,"tensor([[  0, 127,  15],
        [  0, 141,  16],
        [  0, 135,  18]])"
15,1.0961324317114693,1.1198954232807816,0.3516068160533905,0.24806328117847443,0.3385745584964752,0.21771468222141266,0.34292036294937134,0.2257712334394455,0.3299196660518646,0.21598966419696808,"tensor([[  0, 129,  13],
        [  0, 140,  17],
        [  0, 138,  15]])"
16,1.0940400442682712,1.110843851648528,0.35302457213401794,0.252090185880661,0.340055376291275,0.22402715682983398,0.35840708017349243,0.2603631317615509,0.34478166699409485,0.2239232063293457,"tensor([[  0, 132,  10],
        [  0, 147,  10],
        [  0, 138,  15]])"
17,1.0960731649757327,1.123898208141327,0.3563326895236969,0.26400354504585266,0.343212753534317,0.22477199137210846,0.36283186078071594,0.2658785879611969,0.34902796149253845,0.22622956335544586,"tensor([[  0, 131,  11],
        [  0, 149,   8],
        [  0, 138,  15]])"
18,1.0962444956141306,1.1117590871350518,0.35727787017822266,0.26361677050590515,0.344174861907959,0.22775517404079437,0.3539822995662689,0.24523501098155975,0.34053537249565125,0.22167396545410156,"tensor([[  0, 130,  12],
        [  0, 145,  12],
        [  0, 138,  15]])"
19,1.0952086215628718,1.132471653921851,0.364366739988327,0.2732761800289154,0.3510730266571045,0.23539473116397858,0.36283186078071594,0.2630196511745453,0.34908345341682434,0.2286345213651657,"tensor([[  0, 130,  12],
        [  0, 148,   9],
        [  0, 137,  16]])"
20,1.0956253745502098,1.1396004660376187,0.3492438495159149,0.24924631416797638,0.33636847138404846,0.2195468544960022,0.35176992416381836,0.23309870064258575,0.3385232388973236,0.22515322268009186,"tensor([[  0, 125,  17],
        [  0, 142,  15],
        [  0, 136,  17]])"
21,1.0926725747890043,1.104136113462777,0.3610585927963257,0.2785123288631439,0.3479156196117401,0.23465484380722046,0.3650442361831665,0.2912708818912506,0.351095587015152,0.22481860220432281,"tensor([[  0, 135,   7],
        [  0, 151,   6],
        [  0, 139,  14]])"
22,1.0944364985128991,1.2369306293027154,0.36153119802474976,0.27105116844177246,0.3483912944793701,0.23574292659759521,0.3495575189590454,0.23009860515594482,0.33651113510131836,0.22817690670490265,"tensor([[  0, 123,  19],
        [  0, 139,  18],
        [  0, 134,  19]])"
