epoch,train_loss,val_loss,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,confusion_matrix
1,0.12832670658826828,0.5645579308271408,0.9806238412857056,0.9809368252754211,0.9806725382804871,0.9807662963867188,0.8141592741012573,0.8211393356323242,0.8143884539604187,0.8157342076301575,"tensor([[119,  15,   8],
        [  8, 134,  15],
        [  8,  30, 115]])"
2,0.11499801645083214,0.5435466160376866,0.9848771095275879,0.9852781891822815,0.9849979877471924,0.9851295948028564,0.8252212405204773,0.8348681926727295,0.8248331546783447,0.827403724193573,"tensor([[117,  17,   8],
        [  6, 136,  15],
        [  5,  28, 120]])"
3,0.11874607683562521,0.5217737967769305,0.9815689921379089,0.9819740653038025,0.9817652106285095,0.9818611145019531,0.8185840845108032,0.825608491897583,0.8187922835350037,0.8196083903312683,"tensor([[115,  10,  17],
        [  9, 121,  27],
        [  7,  12, 134]])"
4,0.11417926247440167,0.5351851130525271,0.9825142025947571,0.9828539490699768,0.982579231262207,0.9826920628547668,0.8296459913253784,0.8366742730140686,0.8300275802612305,0.8322078585624695,"tensor([[119,  13,  10],
        [  5, 127,  25],
        [  4,  20, 129]])"
5,0.11038632229415339,0.587746532758077,0.9839319586753845,0.9841741919517517,0.9840788841247559,0.9841225147247314,0.7876105904579163,0.7920685410499573,0.788690984249115,0.7876878380775452,"tensor([[120,  15,   7],
        [ 13, 129,  15],
        [ 16,  30, 107]])"
6,0.11215782415733408,0.524229234457016,0.9839319586753845,0.9841237664222717,0.9840317368507385,0.98407381772995,0.8163716793060303,0.8215599060058594,0.8170111179351807,0.8187496066093445,"tensor([[119,  14,   9],
        [  8, 126,  23],
        [  5,  24, 124]])"
7,0.10937414107038014,0.5874573384722074,0.9829867482185364,0.9833004474639893,0.983138382434845,0.9832107424736023,0.8097345232963562,0.8106449246406555,0.8110370635986328,0.8106174468994141,"tensor([[122,  13,   7],
        [ 12, 125,  20],
        [ 12,  22, 119]])"
8,0.10748091078738668,0.8302530705928802,0.9867674708366394,0.9869425296783447,0.9869301915168762,0.986936092376709,0.7190265655517578,0.7668687701225281,0.7208797931671143,0.7012562155723572,"tensor([[122,  18,   2],
        [ 15, 140,   2],
        [ 44,  46,  63]])"
9,0.10836807143554758,0.5381509204705556,0.985822319984436,0.9861614108085632,0.985833466053009,0.985985279083252,0.8318583965301514,0.8366793990135193,0.8322129249572754,0.8326923251152039,"tensor([[122,  14,   6],
        [  9, 136,  12],
        [ 10,  25, 118]])"
10,0.09535624531667623,0.5400453885396321,0.9867674708366394,0.9869624972343445,0.9870244860649109,0.9869925379753113,0.8207964897155762,0.8244082927703857,0.8214817047119141,0.8226645588874817,"tensor([[120,  13,   9],
        [  9, 127,  21],
        [  6,  23, 124]])"
