epoch,train_loss,val_loss,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,confusion_matrix
1,1.1948694712237309,1.0028998317389652,0.3998109698295593,0.4027317464351654,0.3971831500530243,0.39623531699180603,0.5066371560096741,0.5788914561271667,0.5046187043190002,0.4968911111354828,"tensor([[ 70,  67,   5],
        [ 41, 110,   6],
        [ 40,  64,  49]])"
2,1.0308559886494975,1.0019776327856655,0.4560491442680359,0.4840165078639984,0.449648380279541,0.43924999237060547,0.4159291982650757,0.3995342254638672,0.4328761100769043,0.3291953504085541,"tensor([[138,   0,   4],
        [152,   0,   5],
        [103,   0,  50]])"
3,1.0159101490687608,1.0066071368496994,0.47826087474823,0.52580326795578,0.4716080129146576,0.4572843611240387,0.3451327383518219,0.4469190835952759,0.3403755724430084,0.18322832882404327,"tensor([[  3,   0, 139],
        [  0,   0, 157],
        [  0,   0, 153]])"
4,1.006942675974136,1.0159673649689247,0.48156899213790894,0.5199193954467773,0.47774067521095276,0.4710000455379486,0.4756637215614319,0.6006642580032349,0.46222206950187683,0.40357932448387146,"tensor([[ 13, 125,   4],
        [  1, 151,   5],
        [ 10,  92,  51]])"
5,1.001066261664369,1.2955210219169486,0.482041597366333,0.519697368144989,0.475301593542099,0.4606918394565582,0.34734514355659485,0.11603843420743942,0.3333333432674408,0.17214912176132202,"tensor([[  0, 142,   0],
        [  0, 157,   0],
        [  1, 152,   0]])"
6,0.9963482349438775,0.9715042751410912,0.49480152130126953,0.5398374199867249,0.4902234375476837,0.482924222946167,0.5442478060722351,0.5865306258201599,0.5359311103820801,0.5232732892036438,"tensor([[ 42,  79,  21],
        [ 14, 128,  15],
        [ 13,  64,  76]])"
7,0.9825242027304226,0.9877082171111271,0.5018903613090515,0.5421028137207031,0.4975402355194092,0.49353575706481934,0.5066371560096741,0.6266453266143799,0.4950281083583832,0.45773181319236755,"tensor([[ 26, 109,   7],
        [  6, 149,   2],
        [ 12,  87,  54]])"
8,0.9565705639079101,0.991437813331341,0.5363894104957581,0.5774092674255371,0.5325363278388977,0.5278113484382629,0.5,0.6956081390380859,0.48578739166259766,0.4182818830013275,"tensor([[  8, 108,  26],
        [  0, 143,  14],
        [  0,  78,  75]])"
9,0.9582651405406177,1.0215827236915458,0.5307183265686035,0.5614993572235107,0.5279160141944885,0.5251147150993347,0.4889380633831024,0.6478431224822998,0.4750118553638458,0.416555792093277,"tensor([[ 11, 126,   5],
        [  1, 150,   6],
        [  4,  89,  60]])"
10,0.9314907211110108,0.9978958491621346,0.5439508557319641,0.5787675976753235,0.5419430136680603,0.5404354929924011,0.5376105904579163,0.6388043761253357,0.5418615937232971,0.5171328186988831,"tensor([[106,  34,   2],
        [ 57,  98,   2],
        [ 68,  46,  39]])"
11,0.9379181247904784,0.9821611498964244,0.5529300570487976,0.5832594633102417,0.551419734954834,0.5492865443229675,0.44690266251564026,0.34521007537841797,0.4512258768081665,0.3605797290802002,"tensor([[ 66,   0,  76],
        [ 19,   0, 138],
        [ 17,   0, 136]])"
