epoch,train_loss,val_loss,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,confusion_matrix
1,1.0851515068936703,1.0675988475481668,0.3672022819519043,0.45443859696388245,0.3689584732055664,0.29392531514167786,0.4004424810409546,0.4779365360736847,0.3987879753112793,0.31837353110313416,"tensor([[ 30,   5, 107],
        [ 20,  11, 126],
        [  9,   4, 140]])"
2,1.0492738663260617,1.0367729822794596,0.4801512360572815,0.5104690194129944,0.4793998897075653,0.46437302231788635,0.5265486836433411,0.5434369444847107,0.5272794365882874,0.5167484283447266,"tensor([[ 70,  18,  54],
        [ 34,  55,  68],
        [ 15,  25, 113]])"
3,1.0179808593508024,1.013756000995636,0.5600188970565796,0.5702635645866394,0.5616951584815979,0.5559553503990173,0.5973451137542725,0.6174976229667664,0.5942763686180115,0.5966439843177795,"tensor([[ 70,  43,  29],
        [ 20, 104,  33],
        [  8,  49,  96]])"
4,0.9890121470636396,0.9888990720113119,0.6257088780403137,0.6285910606384277,0.6254511475563049,0.6264826059341431,0.6039823293685913,0.609212338924408,0.6037279367446899,0.6051505208015442,"tensor([[83, 30, 29],
        [29, 91, 37],
        [12, 42, 99]])"
5,0.9587539300989749,0.9665756662686665,0.6488657593727112,0.6502596735954285,0.6495117545127869,0.6496886610984802,0.6150442361831665,0.6236982345581055,0.6146188378334045,0.6150035858154297,"tensor([[ 82,  24,  36],
        [ 26,  88,  43],
        [ 10,  35, 108]])"
6,0.9371244293540272,0.953280508518219,0.6517013311386108,0.6545838713645935,0.6521678566932678,0.652930498123169,0.6393805146217346,0.6413069367408752,0.6407848000526428,0.6405226588249207,"tensor([[98, 24, 20],
        [33, 97, 27],
        [17, 42, 94]])"
7,0.9080087533637659,0.9300354202588399,0.6729678511619568,0.6768195629119873,0.674119770526886,0.674267590045929,0.6460176706314087,0.6484127044677734,0.6472097039222717,0.6471905708312988,"tensor([[98, 24, 20],
        [33, 99, 25],
        [16, 42, 95]])"
8,0.8829396838572487,0.9076082944869995,0.6810019016265869,0.6871297955513,0.682148277759552,0.6823599934577942,0.6460176706314087,0.6477276682853699,0.6481068730354309,0.6467635631561279,"tensor([[102,  23,  17],
        [ 36,  95,  26],
        [ 19,  39,  95]])"
9,0.8592713555293297,0.8940598328908285,0.6880907416343689,0.6950710415840149,0.6898637413978577,0.6886594295501709,0.6836283206939697,0.7002263069152832,0.6831920742988586,0.6854936480522156,"tensor([[ 98,  32,  12],
        [ 22, 118,  17],
        [ 12,  48,  93]])"
10,0.8327026785309635,0.8674300034840902,0.696124792098999,0.7061756253242493,0.6965687870979309,0.6966988444328308,0.6792035102844238,0.6910623908042908,0.6791123747825623,0.681450605392456,"tensor([[ 98,  30,  14],
        [ 24, 113,  20],
        [ 11,  46,  96]])"
11,0.8122642689676427,0.8629395802815755,0.6980150938034058,0.7080145478248596,0.698610246181488,0.698693037033081,0.6836283206939697,0.6983833312988281,0.6842024922370911,0.6850910782814026,"tensor([[103,  28,  11],
        [ 27, 115,  15],
        [ 14,  48,  91]])"
12,0.7917361037055058,0.8379011372725169,0.7131379842758179,0.7251017689704895,0.7138667106628418,0.7138294577598572,0.6747787594795227,0.6835050582885742,0.6749170422554016,0.6777104735374451,"tensor([[ 96,  26,  20],
        [ 20, 104,  33],
        [  8,  40, 105]])"
13,0.7712127041460862,0.8245292544364929,0.7003780603408813,0.7104547619819641,0.7011958956718445,0.7012061476707458,0.6924778819084167,0.7075846791267395,0.6919066905975342,0.6946333050727844,"tensor([[ 98,  31,  13],
        [ 22, 118,  17],
        [ 10,  46,  97]])"
14,0.7504081637112062,0.813860954840978,0.7145557403564453,0.7272567749023438,0.7155159115791321,0.7152326703071594,0.6924778819084167,0.7063196301460266,0.6924684643745422,0.6943023800849915,"tensor([[101,  28,  13],
        [ 25, 117,  15],
        [ 11,  47,  95]])"
