epoch,train_loss,val_loss,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,confusion_matrix
12,0.45483108509832354,0.6265007277329763,0.8407372236251831,0.8469080924987793,0.8416063189506531,0.8420200347900391,0.778761088848114,0.7877934575080872,0.7776668667793274,0.7802186012268066,"tensor([[105,  22,  15],
        [  7, 125,  25],
        [  8,  23, 122]])"
13,0.4438298064381329,0.6767417301734289,0.8407372236251831,0.8463154435157776,0.8411781191825867,0.8417098522186279,0.7765486836433411,0.7802038192749023,0.7783527970314026,0.7769505381584167,"tensor([[120,  14,   8],
        [ 25, 119,  13],
        [ 16,  25, 112]])"
14,0.3962093075709556,0.6217094580332438,0.8624763488769531,0.8671243190765381,0.8628961443901062,0.8635292649269104,0.7986725568771362,0.8077929019927979,0.7973924279212952,0.7999205589294434,"tensor([[108,  25,   9],
        [  8, 132,  17],
        [  8,  24, 121]])"
15,0.37930982192950463,0.623035117983818,0.8809073567390442,0.8836014866828918,0.8815146088600159,0.8817954659461975,0.7942478060722351,0.7998080849647522,0.7936524748802185,0.7953252196311951,"tensor([[111,  20,  11],
        [  9, 130,  18],
        [ 10,  25, 118]])"
16,0.3579058569313875,0.6224945922692616,0.8832703232765198,0.8863572478294373,0.8839011192321777,0.8844252228736877,0.7898229956626892,0.7965078353881836,0.7899147868156433,0.7902390956878662,"tensor([[115,  23,   4],
        [ 12, 131,  14],
        [ 18,  24, 111]])"
17,0.3399513377182519,0.6038903852303823,0.8879961967468262,0.8903346657752991,0.8887251019477844,0.888894259929657,0.8053097128868103,0.8216006755828857,0.8035376071929932,0.8073990345001221,"tensor([[107,  27,   8],
        [  5, 136,  16],
        [  5,  27, 121]])"
18,0.3106755325153692,0.589062046011289,0.9087901711463928,0.9108583927154541,0.9088454842567444,0.9093157649040222,0.7942478060722351,0.8095448613166809,0.7967833876609802,0.7945568561553955,"tensor([[121,   4,  17],
        [ 14, 104,  39],
        [ 10,   9, 134]])"
19,0.2860956272082542,1.360631486773491,0.9172967672348022,0.9182872176170349,0.9174749255180359,0.9177741408348083,0.5353982448577881,0.6704466938972473,0.5280243754386902,0.5057939887046814,"tensor([[ 31,  12,  99],
        [  2,  80,  75],
        [  3,  19, 131]])"
20,0.268220458457719,0.9082444702585538,0.9139886498451233,0.9160870909690857,0.9140254855155945,0.9146587252616882,0.6349557638168335,0.7274556159973145,0.6438308358192444,0.6304372549057007,"tensor([[132,   3,   7],
        [ 74,  67,  16],
        [ 60,   5,  88]])"
21,0.2542521267462133,0.6481619507074357,0.9182419776916504,0.9190605282783508,0.9185137748718262,0.9186656475067139,0.7964601516723633,0.8105928301811218,0.7962886691093445,0.7958462834358215,"tensor([[117,  20,   5],
        [  8, 140,   9],
        [ 16,  34, 103]])"
22,0.23881288540007464,0.8138991852601369,0.9324196577072144,0.9334557056427002,0.9325645565986633,0.9328675866127014,0.6792035102844238,0.7852155566215515,0.6731964945793152,0.6677360534667969,"tensor([[ 59,  15,  68],
        [  1, 101,  55],
        [  0,   6, 147]])"
23,0.2153100589318062,0.6350338935852051,0.9480150938034058,0.9487994313240051,0.9479305148124695,0.9481508135795593,0.8185840845108032,0.8266890645027161,0.8185237050056458,0.8190515637397766,"tensor([[119,  17,   6],
        [  9, 138,  10],
        [ 12,  28, 113]])"
24,0.20299226868508466,0.7299112866322199,0.9484876990318298,0.9493334889411926,0.9484451413154602,0.9488160014152527,0.752212405204773,0.7843294143676758,0.7515919804573059,0.7501129508018494,"tensor([[111,  27,   4],
        [  6, 142,   9],
        [ 16,  50,  87]])"
25,0.1809499602931649,0.7660889506340027,0.9584121108055115,0.9596043229103088,0.9581260681152344,0.9586737155914307,0.7942478060722351,0.8218726515769958,0.7937192916870117,0.7952890396118164,"tensor([[116,  21,   5],
        [  5, 144,   8],
        [  8,  46,  99]])"
26,0.17843425051489872,0.628775546948115,0.9546313881874084,0.955308735370636,0.954565703868866,0.9548817276954651,0.8075221180915833,0.8127687573432922,0.8081900477409363,0.8074018955230713,"tensor([[121,  15,   6],
        [ 11, 134,  12],
        [ 16,  27, 110]])"
27,0.14851462796552858,0.8018189301093419,0.9721171855926514,0.9727277159690857,0.9720242023468018,0.9722245335578918,0.7743362784385681,0.7792527675628662,0.7760653495788574,0.773556649684906,"tensor([[121,  13,   8],
        [ 20, 124,  13],
        [ 26,  22, 105]])"
28,0.14541939590404282,0.7169177666306495,0.9702268242835999,0.9704739451408386,0.9702615141868591,0.9703472256660461,0.7367256879806519,0.8065544962882996,0.739276647567749,0.7365602850914001,"tensor([[108,   2,  32],
        [  8,  80,  69],
        [  4,   4, 145]])"
29,0.12764151650133418,0.5679017315308253,0.9768431186676025,0.9770953059196472,0.9768469333648682,0.9769638180732727,0.8429203629493713,0.8470094799995422,0.8427664637565613,0.844237744808197,"tensor([[119,  13,  10],
        [  6, 133,  18],
        [  6,  18, 129]])"
30,0.12429932782899088,4.488043223756055,0.982041597366333,0.9824317097663879,0.9819002151489258,0.9821130633354187,0.360619455575943,0.3678678572177887,0.34741783142089844,0.20082084834575653,"tensor([[  6, 136,   0],
        [  0, 157,   0],
        [  2, 151,   0]])"
31,0.156096264386355,0.9370726907625795,0.9655009508132935,0.9663812518119812,0.9653472900390625,0.965705931186676,0.730088472366333,0.7493910789489746,0.7321324348449707,0.7323207855224609,"tensor([[109,  11,  22],
        [ 11,  94,  52],
        [  7,  19, 127]])"
32,0.10278990670149006,1.3852217093110084,0.985822319984436,0.9861788153648376,0.9858267903327942,0.9859678745269775,0.6526548862457275,0.7710402607917786,0.6514233946800232,0.6211270689964294,"tensor([[102,  39,   1],
        [  4, 153,   0],
        [ 22,  91,  40]])"
33,0.09832796571192456,0.7854820410410563,0.982041597366333,0.9826495051383972,0.9819002151489258,0.9821901917457581,0.8008849620819092,0.825107753276825,0.8003106713294983,0.8021174073219299,"tensor([[116,  22,   4],
        [  6, 143,   8],
        [  9,  41, 103]])"
34,0.09153592928465623,0.7021086076895396,0.989130437374115,0.9893599152565002,0.9892117381095886,0.9892799258232117,0.732300877571106,0.802903413772583,0.7318349480628967,0.7355943322181702,"tensor([[ 94,   7,  41],
        [  2,  93,  62],
        [  4,   5, 144]])"
35,0.07846664926454203,0.7539914220571518,0.9910207986831665,0.9910612106323242,0.9909446835517883,0.9909932613372803,0.76106196641922,0.7722484469413757,0.7623273730278015,0.7551339268684387,"tensor([[121,  14,   7],
        [ 12, 136,   9],
        [ 33,  33,  87]])"
36,0.06942750724838741,0.6971670926238099,0.992911159992218,0.9930991530418396,0.9928150773048401,0.9929472804069519,0.7743362784385681,0.8262782692909241,0.7777815461158752,0.7734877467155457,"tensor([[119,   2,  21],
        [  9,  87,  61],
        [  8,   1, 144]])"
37,0.06508950116251831,0.5965230648716291,0.992911159992218,0.9929447174072266,0.9930291175842285,0.9929859042167664,0.8141592741012573,0.8306484222412109,0.814208447933197,0.8166151642799377,"tensor([[113,   6,  23],
        [  6, 119,  32],
        [  5,  12, 136]])"
38,0.06010028109677247,0.5748796204725901,0.992438554763794,0.9925093054771423,0.9924700260162354,0.9924868941307068,0.8207964897155762,0.8359053730964661,0.8211396336555481,0.8238248229026794,"tensor([[116,   4,  22],
        [  5, 121,  31],
        [  5,  14, 134]])"
39,0.051921875813781326,0.6069497615098953,0.9938563108444214,0.993902862071991,0.9938176274299622,0.9938591122627258,0.8340708017349243,0.8389992713928223,0.8341073393821716,0.8358188271522522,"tensor([[119,  14,   9],
        [  6, 132,  19],
        [  6,  21, 126]])"
40,0.06378872845488698,1.685617216428121,0.9948015213012695,0.9948837161064148,0.9948093295097351,0.9948442578315735,0.5884955525398254,0.6442625522613525,0.5880647301673889,0.5514529347419739,"tensor([[ 97,  41,   4],
        [  5, 141,  11],
        [ 21, 104,  28]])"
41,0.06101084952312174,0.6017703495919704,0.9900755882263184,0.9902862906455994,0.9901199340820312,0.9901988506317139,0.8362832069396973,0.8409185409545898,0.8365635275840759,0.8376832008361816,"tensor([[119,  10,  13],
        [  7, 127,  23],
        [  6,  15, 132]])"
42,0.047198636790932114,1.0484277442097665,0.9957466721534729,0.9956982731819153,0.9957432150840759,0.9957086443901062,0.7168141603469849,0.7940661311149597,0.7161208987236023,0.708638608455658,"tensor([[110,  29,   3],
        [  3, 150,   4],
        [  9,  80,  64]])"
43,0.0456951934455046,1.682640820912396,0.9948015213012695,0.9950205683708191,0.994787871837616,0.9948887228965759,0.5685840845108032,0.7314251065254211,0.5795372128486633,0.5576328635215759,"tensor([[137,   3,   2],
        [ 91,  63,   3],
        [ 87,   9,  57]])"
44,0.050850439371902555,0.5844039877255758,0.992911159992218,0.9929125905036926,0.9928770065307617,0.9928920269012451,0.8119469285011292,0.8366054892539978,0.8143258094787598,0.8138858675956726,"tensor([[122,   2,  18],
        [  8, 105,  44],
        [  5,   8, 140]])"
45,0.04124701734799058,2.1355282235735404,0.996219277381897,0.9961943030357361,0.9962403774261475,0.9962169528007507,0.47345131635665894,0.7041823863983154,0.46710848808288574,0.4125398099422455,"tensor([[ 20,   2, 120],
        [  3,  45, 109],
        [  2,   2, 149]])"
46,0.05095446132012268,0.6545960828661919,0.989130437374115,0.9892427921295166,0.9893059134483337,0.9892721176147461,0.8473451137542725,0.853137731552124,0.8469039797782898,0.8483163714408875,"tensor([[120,  14,   8],
        [  6, 140,  11],
        [  7,  23, 123]])"
47,0.03346972647053537,0.8109391597410043,0.9976370334625244,0.997698962688446,0.9976606369018555,0.9976794719696045,0.8075221180915833,0.813487708568573,0.8080722689628601,0.8100594878196716,"tensor([[118,  14,  10],
        [  6, 127,  24],
        [  7,  26, 120]])"
48,0.04679932688543601,2.0251948734124503,0.9957466721534729,0.9956958293914795,0.9957539439201355,0.9957160353660583,0.6261062026023865,0.7268047332763672,0.636263906955719,0.5631744861602783,"tensor([[124,   1,  17],
        [ 52,  22,  83],
        [ 16,   0, 137]])"
49,0.04969339321520346,0.9328717162211736,0.9910207986831665,0.9908716082572937,0.9911654591560364,0.9909994602203369,0.8075221180915833,0.8325974345207214,0.8071841597557068,0.809699296951294,"tensor([[118,  21,   3],
        [  4, 143,  10],
        [  7,  42, 104]])"
50,0.02638655784887387,0.6017754559715589,0.9981096386909485,0.9981933236122131,0.9980676770210266,0.9981266856193542,0.8407079577445984,0.844637393951416,0.8415403366088867,0.842460572719574,"tensor([[123,   6,  13],
        [  6, 128,  23],
        [  7,  17, 129]])"
51,0.02405383565755033,0.5703084508577982,0.9981096386909485,0.9980801939964294,0.9981511235237122,0.998114287853241,0.8451327681541443,0.8511683344841003,0.8455600738525391,0.8469335436820984,"tensor([[121,   6,  15],
        [  6, 128,  23],
        [  5,  15, 133]])"
52,0.02288400765452812,0.6147164647777875,0.9981096386909485,0.998126208782196,0.998114824295044,0.998120129108429,0.8407079577445984,0.8424713611602783,0.8410940170288086,0.8416522145271301,"tensor([[122,  10,  10],
        [  7, 133,  17],
        [  9,  19, 125]])"
53,0.028537575614207715,2.3464266868929067,0.9981096386909485,0.99810791015625,0.9981255531311035,0.9981155395507812,0.6548672318458557,0.7824990749359131,0.6536574959754944,0.6291276812553406,"tensor([[102,  40,   0],
        [  4, 152,   1],
        [ 15,  96,  42]])"
54,0.05264177466673193,0.670826867222786,0.9900755882263184,0.9904529452323914,0.990138828754425,0.9902300238609314,0.8451327681541443,0.8497940897941589,0.8447807431221008,0.8460366129875183,"tensor([[120,  12,  10],
        [  6, 139,  12],
        [  7,  23, 123]])"
55,0.02038259835524568,0.6378402277827263,0.9985822439193726,0.9985798001289368,0.9986268877983093,0.9986030459403992,0.8517699241638184,0.8566905856132507,0.8513167500495911,0.8527479767799377,"tensor([[120,  15,   7],
        [  6, 139,  12],
        [  7,  20, 126]])"
56,0.017871398423145068,0.5796794799466928,0.9995273947715759,0.9995357394218445,0.9994987845420837,0.9995169043540955,0.8407079577445984,0.8485000729560852,0.8416491150856018,0.842581033706665,"tensor([[122,   5,  15],
        [  7, 123,  27],
        [  5,  13, 135]])"
57,0.016222277795200916,0.6844642629226049,1.0,1.0,1.0,1.0,0.8185840845108032,0.820578396320343,0.8191965222358704,0.8184506297111511,"tensor([[122,  11,   9],
        [  8, 135,  14],
        [ 15,  25, 113]])"
58,0.018543257558746123,0.6895372614264488,0.9995273947715759,0.999499499797821,0.9995458722114563,0.9995223879814148,0.8207964897155762,0.8226165175437927,0.8231694102287292,0.8201928734779358,"tensor([[130,   7,   5],
        [ 14, 127,  16],
        [ 21,  18, 114]])"
59,0.019460249289091843,1.3824722136060397,0.9995273947715759,0.9995357394218445,0.9995458722114563,0.9995405077934265,0.6438053250312805,0.7548642754554749,0.6414118409156799,0.6313667893409729,"tensor([[ 93,  45,   4],
        [  1, 149,   7],
        [  5,  99,  49]])"
60,0.018222290946087287,0.6102541774511338,0.9995273947715759,0.9995465278625488,0.999535083770752,0.9995405077934265,0.8473451137542725,0.8500959277153015,0.8477988243103027,0.8487094044685364,"tensor([[123,   5,  14],
        [  6, 133,  18],
        [  7,  19, 127]])"
61,0.019533669826254915,4.573344525384406,0.9990548491477966,0.9990809559822083,0.9990809559822083,0.9990809559822083,0.42699116468429565,0.708721935749054,0.416996568441391,0.3223370611667633,"tensor([[ 31, 110,   1],
        [  0, 157,   0],
        [  3, 145,   5]])"
62,0.022197943861915995,0.6411638220151266,0.9976370334625244,0.9976928234100342,0.9976754784584045,0.9976773858070374,0.8473451137542725,0.8504659533500671,0.8478543162345886,0.848900318145752,"tensor([[123,   9,  10],
        [  6, 132,  19],
        [  6,  19, 128]])"
63,0.015718709343849724,1.199707877387603,1.0,1.0,1.0,1.0,0.6769911646842957,0.7685059905052185,0.6722329258918762,0.6763017177581787,"tensor([[ 81,  54,   7],
        [  1, 146,  10],
        [  4,  70,  79]])"
64,0.01468878336000576,0.672203307847182,1.0,1.0,1.0,1.0,0.8473451137542725,0.8498064875602722,0.8479653000831604,0.8485862612724304,"tensor([[123,   8,  11],
        [  7, 130,  20],
        [  7,  16, 130]])"
65,0.012412355121558727,0.6694660236438116,1.0,1.0,1.0,1.0,0.8473451137542725,0.8491685390472412,0.8479120135307312,0.8483815789222717,"tensor([[124,   9,   9],
        [  7, 134,  16],
        [  8,  20, 125]])"
66,0.013592910084095019,1.1097384298841158,0.9995273947715759,0.999499499797821,0.9995458722114563,0.9995223879814148,0.752212405204773,0.7749695777893066,0.7513678073883057,0.7468627095222473,"tensor([[110,  27,   5],
        [  7, 143,   7],
        [ 28,  38,  87]])"
67,0.0175277394131382,0.624347223341465,0.9981096386909485,0.9981419444084167,0.9981040954589844,0.9981200695037842,0.8451327681541443,0.8480987548828125,0.8459553718566895,0.8467294573783875,"tensor([[124,   5,  13],
        [  7, 130,  20],
        [  6,  19, 128]])"
68,0.010775049328248002,0.615635997056961,1.0,1.0,1.0,1.0,0.8539823293685913,0.8561792373657227,0.8545034527778625,0.8551971316337585,"tensor([[124,   7,  11],
        [  7, 133,  17],
        [  6,  18, 129]])"
69,0.014344728631731956,0.7241202505926291,0.9990548491477966,0.9990344643592834,0.9990445971488953,0.9990392327308655,0.8362832069396973,0.8433752059936523,0.8368988037109375,0.8378621935844421,"tensor([[120,   6,  16],
        [  7, 124,  26],
        [  7,  12, 134]])"
70,0.011345876262648337,0.6988274162014325,1.0,1.0,1.0,1.0,0.8584070801734924,0.8613534569740295,0.8586965203285217,0.8592234253883362,"tensor([[125,   9,   8],
        [  7, 139,  11],
        [  7,  22, 124]])"
71,0.011633211611283582,0.776717110350728,1.0,1.0,1.0,1.0,0.769911527633667,0.8145272731781006,0.7661364674568176,0.7691624760627747,"tensor([[ 87,  13,  42],
        [  2, 121,  34],
        [  1,  12, 140]])"
72,0.010708540761426313,0.6708529829978943,0.9995273947715759,0.999499499797821,0.999535083770752,0.9995169639587402,0.8362832069396973,0.8415248394012451,0.8361172080039978,0.8379071354866028,"tensor([[118,  10,  14],
        [  6, 132,  19],
        [  5,  20, 128]])"
73,0.010234760561846752,0.6402472771704197,1.0,1.0,1.0,1.0,0.8362832069396973,0.8438002467155457,0.8380201458930969,0.8379048705101013,"tensor([[125,   3,  14],
        [  9, 119,  29],
        [  6,  13, 134]])"
74,0.010740491036853907,0.7888354202111562,0.9990548491477966,0.9990809559822083,0.9990809559822083,0.9990809559822083,0.8119469285011292,0.8148794174194336,0.8137219548225403,0.8119731545448303,"tensor([[125,   4,  13],
        [ 15, 125,  17],
        [ 24,  12, 117]])"
75,0.008573588466883372,0.6687632436553638,1.0,1.0,1.0,1.0,0.8606194853782654,0.863651692867279,0.8604821562767029,0.8613235354423523,"tensor([[123,   9,  10],
        [  7, 140,  10],
        [  6,  21, 126]])"
76,0.010023821958465807,0.9125884433587392,1.0,1.0,1.0,1.0,0.8340708017349243,0.8452270030975342,0.8337209820747375,0.8350724577903748,"tensor([[120,  16,   6],
        [  7, 142,   8],
        [  8,  30, 115]])"
77,0.008606700244039964,0.6818464130163193,0.9995273947715759,0.9995465278625488,0.999535083770752,0.9995405077934265,0.8473451137542725,0.8508562445640564,0.8479097485542297,0.8489592671394348,"tensor([[123,   5,  14],
        [  7, 131,  19],
        [  5,  19, 129]])"
78,0.017056111976115118,1.380728296438853,0.9990548491477966,0.9990005493164062,0.9990809559822083,0.9990396499633789,0.6659291982650757,0.6926042437553406,0.6691668033599854,0.6649284958839417,"tensor([[106,   8,  28],
        [ 23,  81,  53],
        [ 30,   9, 114]])"
79,0.03891825019520944,2.177101744214694,0.9919659495353699,0.9922081828117371,0.9916563630104065,0.9918937683105469,0.732300877571106,0.7767994403839111,0.7323240637779236,0.7217844128608704,"tensor([[114,  26,   2],
        [  8, 145,   4],
        [ 28,  53,  72]])"
80,0.021955277329421978,5.631525778180609,0.996219277381897,0.996345579624176,0.9962552189826965,0.996289074420929,0.360619455575943,0.2847222089767456,0.34662726521492004,0.21171051263809204,"tensor([[  0, 136,   6],
        [  0, 153,   4],
        [  0, 143,  10]])"
81,0.0485911390139485,0.6658793317774931,0.9829867482185364,0.983287513256073,0.9829242825508118,0.983085572719574,0.8384955525398254,0.8431742787361145,0.838127076625824,0.8396870493888855,"tensor([[117,  10,  15],
        [  7, 132,  18],
        [  5,  18, 130]])"
82,0.009161696505190721,0.6705099985003471,0.9995273947715759,0.9995357394218445,0.9994987845420837,0.9995169043540955,0.8473451137542725,0.8503665924072266,0.8476855158805847,0.8486576080322266,"tensor([[122,   6,  14],
        [  7, 132,  18],
        [  6,  18, 129]])"
83,0.007736140380808111,0.6408869912226994,0.9995273947715759,0.9995357394218445,0.9995458722114563,0.9995405077934265,0.8429203629493713,0.8471269607543945,0.843270480632782,0.8444275259971619,"tensor([[121,   5,  16],
        [  7, 130,  20],
        [  6,  17, 130]])"
84,0.00829106271127934,0.6666655942797661,0.9990548491477966,0.999045193195343,0.9990338683128357,0.9990392327308655,0.8384955525398254,0.8422967791557312,0.8391929268836975,0.8401843905448914,"tensor([[122,   7,  13],
        [  7, 128,  22],
        [  6,  18, 129]])"
85,0.006088410684866692,0.6893715312083563,1.0,1.0,1.0,1.0,0.8252212405204773,0.8352699279785156,0.8241558074951172,0.827038586139679,"tensor([[112,  15,  15],
        [  5, 133,  19],
        [  3,  22, 128]])"
86,0.007827727626244636,0.6679866708815098,1.0,1.0,1.0,1.0,0.8340708017349243,0.844592809677124,0.833598792552948,0.8362310528755188,"tensor([[115,   7,  20],
        [  5, 129,  23],
        [  3,  17, 133]])"
87,0.008560741205574639,0.9609862705071767,0.9995273947715759,0.9995357394218445,0.9994987845420837,0.9995169043540955,0.8097345232963562,0.823495090007782,0.8098113536834717,0.8100190758705139,"tensor([[120,  16,   6],
        [  6, 141,  10],
        [ 11,  37, 105]])"
88,0.010827402744108617,3.0495843208115123,0.9995273947715759,0.9995465278625488,0.999535083770752,0.9995405077934265,0.5376105904579163,0.7815220355987549,0.5410125255584717,0.4836701452732086,"tensor([[ 74,   0,  68],
        [  7,  16, 134],
        [  0,   0, 153]])"
89,0.009657976419122806,0.6998691161473592,0.9985822439193726,0.9986111521720886,0.9985904693603516,0.998598575592041,0.8451327681541443,0.8468308448791504,0.845564603805542,0.8461098670959473,"tensor([[123,   6,  13],
        [  7, 134,  16],
        [  8,  20, 125]])"
90,0.007452370366081595,0.6613576002418995,1.0,1.0,1.0,1.0,0.8429203629493713,0.8473131060600281,0.8434392809867859,0.8446961045265198,"tensor([[122,   5,  15],
        [  6, 130,  21],
        [  6,  18, 129]])"
91,0.018360260408371687,2.8009232851909474,0.9985822439193726,0.9986274242401123,0.9986160397529602,0.99862140417099,0.42699116468429565,0.7279207706451416,0.42386817932128906,0.3476140797138214,"tensor([[ 26,   1, 115],
        [  0,  18, 139],
        [  4,   0, 149]])"
92,0.02597074115078952,0.7485375694930554,0.992911159992218,0.993169367313385,0.9927167892456055,0.9928848743438721,0.8340708017349243,0.8384334444999695,0.833434522151947,0.8349852561950684,"tensor([[116,  12,  14],
        [  6, 135,  16],
        [  7,  20, 126]])"
93,0.009039141807649562,0.7021316210428874,0.9990548491477966,0.9990816116333008,0.9990338683128357,0.9990573525428772,0.8473451137542725,0.8491970896720886,0.8472947478294373,0.8480110168457031,"tensor([[121,   8,  13],
        [  7, 136,  14],
        [  8,  19, 126]])"
94,0.005679738589687578,0.6725586831569672,1.0,1.0,1.0,1.0,0.8429203629493713,0.8452866077423096,0.8431594371795654,0.8439485430717468,"tensor([[121,   6,  15],
        [  8, 132,  17],
        [  7,  18, 128]])"
95,0.012195899359770675,4.063261258446922,0.9990548491477966,0.9990809559822083,0.9990809559822083,0.9990809559822083,0.48230087757110596,0.6476704478263855,0.47551095485687256,0.4120205342769623,"tensor([[ 54,  83,   5],
        [  1, 154,   2],
        [  2, 141,  10]])"
96,0.025651935602663392,0.6752309794227283,0.9948015213012695,0.9949910044670105,0.9948456883430481,0.994912326335907,0.8495575189590454,0.851912796497345,0.8496420979499817,0.8504552245140076,"tensor([[122,  10,  10],
        [  6, 136,  15],
        [  8,  19, 126]])"
97,0.0060303227301798205,0.6717311521371205,1.0,1.0,1.0,1.0,0.8473451137542725,0.8508181571960449,0.8476855158805847,0.8488261103630066,"tensor([[122,   7,  13],
        [  6, 132,  19],
        [  6,  18, 129]])"
98,0.0058196714398131445,0.7176870892445246,0.9995273947715759,0.9995357394218445,0.9994987845420837,0.9995169043540955,0.8473451137542725,0.8493647575378418,0.8480231165885925,0.8486108779907227,"tensor([[124,   8,  10],
        [  7, 132,  18],
        [  7,  19, 127]])"
99,0.004979497853861149,0.6800650303562482,1.0,1.0,1.0,1.0,0.8495575189590454,0.8527223467826843,0.8500884175300598,0.8509461283683777,"tensor([[123,   5,  14],
        [  7, 131,  19],
        [  6,  17, 130]])"
100,0.01524482229585523,2.4699973553419112,0.9995273947715759,0.9995357394218445,0.9995458722114563,0.9995405077934265,0.491150438785553,0.5708062648773193,0.5011947751045227,0.4734683930873871,"tensor([[121,   5,  16],
        [ 63,  52,  42],
        [ 98,   6,  49]])"
