epoch,train_loss,val_loss,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,confusion_matrix
1,1.0986372080064357,1.2872015607768093,0.3435727655887604,0.2223755121231079,0.33062562346458435,0.17938317358493805,0.34292036294937134,0.11481481790542603,0.3290870487689972,0.17023615539073944,"tensor([[  0, 142,   0],
        [  1, 155,   1],
        [  0, 153,   0]])"
2,1.0971116867280544,1.1123039907422558,0.35302457213401794,0.32966455817222595,0.34047266840934753,0.2392004281282425,0.34292036294937134,0.22639934718608856,0.3300306499004364,0.22102318704128265,"tensor([[  0, 125,  17],
        [  2, 138,  17],
        [  0, 136,  17]])"
3,1.0974829528564798,1.1324577413756272,0.36153119802474976,0.3603605329990387,0.35096344351768494,0.2877042591571808,0.35619470477104187,0.34644654393196106,0.35026296973228455,0.2067549079656601,"tensor([[  0,   4, 138],
        [  0,   9, 148],
        [  1,   0, 152]])"
4,1.0938842206969297,1.1494158835246646,0.35916823148727417,0.3472542464733124,0.3515717089176178,0.2696681022644043,0.36283186078071594,0.24640566110610962,0.3513592481613159,0.2819182574748993,"tensor([[  0,  97,  45],
        [  3, 107,  47],
        [  0,  96,  57]])"
5,1.0949035443757709,1.138479169072776,0.35964083671569824,0.3772678077220917,0.3521592915058136,0.2910756468772888,0.3495575189590454,0.46503016352653503,0.34400904178619385,0.21418021619319916,"tensor([[  2,   2, 138],
        [  1,  10, 146],
        [  1,   6, 146]])"
6,1.091419549812948,1.1173108343420357,0.36200377345085144,0.40353262424468994,0.3534661531448364,0.2907232940196991,0.360619455575943,0.3654434382915497,0.3544537127017975,0.21715392172336578,"tensor([[  0,   2, 140],
        [  0,  12, 145],
        [  0,   2, 151]])"
7,1.0934188392825592,1.11981751178873,0.3610585927963257,0.3994482755661011,0.3532039225101471,0.2821321189403534,0.36946901679039,0.38317903876304626,0.3629463016986847,0.23234343528747559,"tensor([[  0,   2, 140],
        [  0,  16, 141],
        [  0,   2, 151]])"
8,1.0927427030147467,1.1379333200125858,0.3558601140975952,0.40856269001960754,0.3488665521144867,0.2534765303134918,0.36946901679039,0.35947850346565247,0.3629463016986847,0.23226042091846466,"tensor([[  0,   4, 138],
        [  0,  16, 141],
        [  0,   2, 151]])"
9,1.0908332937642147,1.113063224430742,0.35916823148727417,0.40864869952201843,0.3513887822628021,0.2837866246700287,0.3539822995662689,0.34568551182746887,0.34808433055877686,0.20562689006328583,"tensor([[  0,   2, 140],
        [  1,   9, 147],
        [  0,   2, 151]])"
10,1.0890518175928217,1.1217073818732952,0.36862003803253174,0.41026556491851807,0.3618442118167877,0.25474807620048523,0.35840708017349243,0.35988786816596985,0.35233059525489807,0.21354681253433228,"tensor([[  0,   3, 139],
        [  0,  11, 146],
        [  1,   1, 151]])"
11,1.084485151713952,1.1141733075010365,0.364366739988327,0.4294460713863373,0.3575228750705719,0.2685457170009613,0.35840708017349243,0.5382562279701233,0.35255488753318787,0.21446676552295685,"tensor([[  1,   2, 139],
        [  0,  10, 147],
        [  1,   1, 151]])"
12,1.0913306143050803,1.1191316473072972,0.3695652186870575,0.4421297013759613,0.3625735938549042,0.27912309765815735,0.35176992416381836,0.35707879066467285,0.34596118330955505,0.20179109275341034,"tensor([[  0,   2, 140],
        [  1,   8, 148],
        [  1,   1, 151]])"
13,1.0870609319299684,1.153140980621864,0.37051039934158325,0.48115721344947815,0.36430561542510986,0.2605520784854889,0.36725664138793945,0.3760027587413788,0.36087867617607117,0.22596251964569092,"tensor([[  0,   3, 139],
        [  0,  14, 143],
        [  0,   1, 152]])"
14,1.0896360927954651,1.1083576227056569,0.3624763786792755,0.3748573362827301,0.355677992105484,0.2539052665233612,0.3252212405204773,0.19391785562038422,0.31249046325683594,0.18698017299175262,"tensor([[  0, 137,   5],
        [  1, 140,  16],
        [  1, 145,   7]])"
15,1.0905786430029045,1.1370215189868007,0.367674857378006,0.43402692675590515,0.36036133766174316,0.28298720717430115,0.37168142199516296,0.5100721716880798,0.36540699005126953,0.24490265548229218,"tensor([[  2,   1, 139],
        [  2,  17, 138],
        [  3,   1, 149]])"
